No,tahun,bulan,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kasus_bulanan,total_tahunan,jumlah_curah_hujan,kepadatan_penduduk
2237,2022,5,32,JAWA BARAT,3277,KOTA CIMAHI,44,675,60.035000000000004,13352.0
2238,2022,6,32,JAWA BARAT,3277,KOTA CIMAHI,38,675,50.875,13352.0
2239,2022,7,32,JAWA BARAT,3277,KOTA CIMAHI,52,675,70.35,13352.0
2240,2022,8,32,JAWA BARAT,3277,KOTA CIMAHI,54,675,72.57000000000001,13352.0
2241,2022,9,32,JAWA BARAT,3277,KOTA CIMAHI,87,675,117.66,13352.0
2242,2022,10,32,JAWA BARAT,3277,KOTA CIMAHI,82,675,110.68499999999999,13352.0
2243,2022,11,32,JAWA BARAT,3277,KOTA CIMAHI,61,675,82.675,13352.0
2244,2022,12,32,JAWA BARAT,3277,KOTA CIMAHI,50,675,67.755,13352.0
2245,2022,1,32,JAWA BARAT,3278,KOTA TASIKMALAYA,92,1855,45.19,4060.0
2246,2022,2,32,JAWA BARAT,3278,KOTA TASIKMALAYA,150,1855,73.725,4060.0
2247,2022,3,32,JAWA BARAT,3278,KOTA TASIKMALAYA,143,1855,70.45,4060.0
2248,2022,4,32,JAWA BARAT,3278,KOTA TASIKMALAYA,185,1855,91.02000000000001,4060.0
2249,2022,5,32,JAWA BARAT,3278,KOTA TASIKMALAYA,122,1855,60.035000000000004,4060.0
2250,2022,6,32,JAWA BARAT,3278,KOTA TASIKMALAYA,103,1855,50.875,4060.0
2251,2022,7,32,JAWA BARAT,3278,KOTA TASIKMALAYA,143,1855,70.35,4060.0
2252,2022,8,32,JAWA BARAT,3278,KOTA TASIKMALAYA,147,1855,72.57000000000001,4060.0
2253,2022,9,32,JAWA BARAT,3278,KOTA TASIKMALAYA,239,1855,117.66,4060.0
2254,2022,10,32,JAWA BARAT,3278,KOTA TASIKMALAYA,225,1855,110.68499999999999,4060.0
2255,2022,11,32,JAWA BARAT,3278,KOTA TASIKMALAYA,168,1855,82.675,4060.0
2256,2022,12,32,JAWA BARAT,3278,KOTA TASIKMALAYA,138,1855,67.755,4060.0
2257,2022,1,32,JAWA BARAT,3279,KOTA BANJAR,6,113,45.19,1585.0
2258,2022,2,32,JAWA BARAT,3279,KOTA BANJAR,9,113,73.725,1585.0
2259,2022,3,32,JAWA BARAT,3279,KOTA BANJAR,9,113,70.45,1585.0
2260,2022,4,32,JAWA BARAT,3279,KOTA BANJAR,11,113,91.02000000000001,1585.0
2261,2022,5,32,JAWA BARAT,3279,KOTA BANJAR,7,113,60.035000000000004,1585.0
2262,2022,6,32,JAWA BARAT,3279,KOTA BANJAR,6,113,50.875,1585.0
2263,2022,7,32,JAWA BARAT,3279,KOTA BANJAR,9,113,70.35,1585.0
2264,2022,8,32,JAWA BARAT,3279,KOTA BANJAR,9,113,72.57000000000001,1585.0
2265,2022,9,32,JAWA BARAT,3279,KOTA BANJAR,15,113,117.66,1585.0
2266,2022,10,32,JAWA BARAT,3279,KOTA BANJAR,14,113,110.68499999999999,1585.0
2267,2022,11,32,JAWA BARAT,3279,KOTA BANJAR,10,113,82.675,1585.0
2268,2022,12,32,JAWA BARAT,3279,KOTA BANJAR,8,113,67.755,1585.0
2269,2023,1,32,JAWA BARAT,3201,KABUPATEN BOGOR,161,1881,57.714999999999996,1858.0
2270,2023,2,32,JAWA BARAT,3201,KABUPATEN BOGOR,139,1881,49.65,1858.0
2271,2023,3,32,JAWA BARAT,3201,KABUPATEN BOGOR,180,1881,64.56,1858.0
2272,2023,4,32,JAWA BARAT,3201,KABUPATEN BOGOR,175,1881,62.725,1858.0
2273,2023,5,32,JAWA BARAT,3201,KABUPATEN BOGOR,176,1881,63.14,1858.0
2274,2023,6,32,JAWA BARAT,3201,KABUPATEN BOGOR,203,1881,72.595,1858.0
2275,2023,7,32,JAWA BARAT,3201,KABUPATEN BOGOR,336,1881,120.38499999999999,1858.0
2276,2023,8,32,JAWA BARAT,3201,KABUPATEN BOGOR,12,1881,4.295,1858.0
2277,2023,9,32,JAWA BARAT,3201,KABUPATEN BOGOR,12,1881,4.17,1858.0
2278,2023,10,32,JAWA BARAT,3201,KABUPATEN BOGOR,31,1881,10.940000000000001,1858.0
2279,2023,11,32,JAWA BARAT,3201,KABUPATEN BOGOR,222,1881,79.505,1858.0
2280,2023,12,32,JAWA BARAT,3201,KABUPATEN BOGOR,236,1881,84.615,1858.0
2281,2023,1,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10,113,57.714999999999996,670.0
2282,2023,2,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,8,113,49.65,670.0
2283,2023,3,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,11,113,64.56,670.0
2284,2023,4,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,11,113,62.725,670.0
2285,2023,5,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,11,113,63.14,670.0
2286,2023,6,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,12,113,72.595,670.0
2287,2023,7,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20,113,120.38499999999999,670.0
2288,2023,8,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,1,113,4.295,670.0
2289,2023,9,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,1,113,4.17,670.0
2290,2023,10,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2,113,10.940000000000001,670.0
2291,2023,11,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,13,113,79.505,670.0
2292,2023,12,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,14,113,84.615,670.0
2293,2023,1,32,JAWA BARAT,3203,KABUPATEN CIANJUR,71,829,57.714999999999996,698.0
2294,2023,2,32,JAWA BARAT,3203,KABUPATEN CIANJUR,61,829,49.65,698.0
2295,2023,3,32,JAWA BARAT,3203,KABUPATEN CIANJUR,79,829,64.56,698.0
2296,2023,4,32,JAWA BARAT,3203,KABUPATEN CIANJUR,77,829,62.725,698.0
2297,2023,5,32,JAWA BARAT,3203,KABUPATEN CIANJUR,78,829,63.14,698.0
2298,2023,6,32,JAWA BARAT,3203,KABUPATEN CIANJUR,89,829,72.595,698.0
2299,2023,7,32,JAWA BARAT,3203,KABUPATEN CIANJUR,148,829,120.38499999999999,698.0
2300,2023,8,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5,829,4.295,698.0
2301,2023,9,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5,829,4.17,698.0
2302,2023,10,32,JAWA BARAT,3203,KABUPATEN CIANJUR,13,829,10.940000000000001,698.0
2303,2023,11,32,JAWA BARAT,3203,KABUPATEN CIANJUR,98,829,79.505,698.0
2304,2023,12,32,JAWA BARAT,3203,KABUPATEN CIANJUR,104,829,84.615,698.0
2305,2023,1,32,JAWA BARAT,3204,KABUPATEN BANDUNG,86,1005,57.714999999999996,2154.0
2306,2023,2,32,JAWA BARAT,3204,KABUPATEN BANDUNG,74,1005,49.65,2154.0
2307,2023,3,32,JAWA BARAT,3204,KABUPATEN BANDUNG,96,1005,64.56,2154.0
2308,2023,4,32,JAWA BARAT,3204,KABUPATEN BANDUNG,93,1005,62.725,2154.0
2309,2023,5,32,JAWA BARAT,3204,KABUPATEN BANDUNG,94,1005,63.14,2154.0
2310,2023,6,32,JAWA BARAT,3204,KABUPATEN BANDUNG,108,1005,72.595,2154.0
2311,2023,7,32,JAWA BARAT,3204,KABUPATEN BANDUNG,179,1005,120.38499999999999,2154.0
2312,2023,8,32,JAWA BARAT,3204,KABUPATEN BANDUNG,6,1005,4.295,2154.0
2313,2023,9,32,JAWA BARAT,3204,KABUPATEN BANDUNG,6,1005,4.17,2154.0
2314,2023,10,32,JAWA BARAT,3204,KABUPATEN BANDUNG,16,1005,10.940000000000001,2154.0
2315,2023,11,32,JAWA BARAT,3204,KABUPATEN BANDUNG,118,1005,79.505,2154.0
2316,2023,12,32,JAWA BARAT,3204,KABUPATEN BANDUNG,126,1005,84.615,2154.0
2317,2023,1,32,JAWA BARAT,3205,KABUPATEN GARUT,62,730,57.714999999999996,888.0
2318,2023,2,32,JAWA BARAT,3205,KABUPATEN GARUT,54,730,49.65,888.0
2319,2023,3,32,JAWA BARAT,3205,KABUPATEN GARUT,70,730,64.56,888.0
2320,2023,4,32,JAWA BARAT,3205,KABUPATEN GARUT,68,730,62.725,888.0
2321,2023,5,32,JAWA BARAT,3205,KABUPATEN GARUT,68,730,63.14,888.0
2322,2023,6,32,JAWA BARAT,3205,KABUPATEN GARUT,79,730,72.595,888.0
2323,2023,7,32,JAWA BARAT,3205,KABUPATEN GARUT,130,730,120.38499999999999,888.0
2324,2023,8,32,JAWA BARAT,3205,KABUPATEN GARUT,5,730,4.295,888.0
2325,2023,9,32,JAWA BARAT,3205,KABUPATEN GARUT,5,730,4.17,888.0
2326,2023,10,32,JAWA BARAT,3205,KABUPATEN GARUT,12,730,10.940000000000001,888.0
2327,2023,11,32,JAWA BARAT,3205,KABUPATEN GARUT,86,730,79.505,888.0
2328,2023,12,32,JAWA BARAT,3205,KABUPATEN GARUT,92,730,84.615,888.0
2329,2023,1,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,8,88,57.714999999999996,724.0
2330,2023,2,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,6,88,49.65,724.0
2331,2023,3,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,8,88,64.56,724.0
2332,2023,4,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,8,88,62.725,724.0
2333,2023,5,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,8,88,63.14,724.0
2334,2023,6,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,9,88,72.595,724.0
2335,2023,7,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,16,88,120.38499999999999,724.0
2336,2023,8,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,1,88,4.295,724.0
2337,2023,9,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,1,88,4.17,724.0
2338,2023,10,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,1,88,10.940000000000001,724.0
2339,2023,11,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10,88,79.505,724.0
2340,2023,12,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,11,88,84.615,724.0
2341,2023,1,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20,232,57.714999999999996,803.0
2342,2023,2,32,JAWA BARAT,3207,KABUPATEN CIAMIS,17,232,49.65,803.0
2343,2023,3,32,JAWA BARAT,3207,KABUPATEN CIAMIS,22,232,64.56,803.0
2344,2023,4,32,JAWA BARAT,3207,KABUPATEN CIAMIS,22,232,62.725,803.0
2345,2023,5,32,JAWA BARAT,3207,KABUPATEN CIAMIS,22,232,63.14,803.0
2346,2023,6,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25,232,72.595,803.0
2347,2023,7,32,JAWA BARAT,3207,KABUPATEN CIAMIS,41,232,120.38499999999999,803.0
2348,2023,8,32,JAWA BARAT,3207,KABUPATEN CIAMIS,1,232,4.295,803.0
2349,2023,9,32,JAWA BARAT,3207,KABUPATEN CIAMIS,1,232,4.17,803.0
2350,2023,10,32,JAWA BARAT,3207,KABUPATEN CIAMIS,4,232,10.940000000000001,803.0
2351,2023,11,32,JAWA BARAT,3207,KABUPATEN CIAMIS,27,232,79.505,803.0
2352,2023,12,32,JAWA BARAT,3207,KABUPATEN CIAMIS,29,232,84.615,803.0
2353,2023,1,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,54,630,57.714999999999996,1033.0
2354,2023,2,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,46,630,49.65,1033.0
2355,2023,3,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60,630,64.56,1033.0
2356,2023,4,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,59,630,62.725,1033.0
2357,2023,5,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,59,630,63.14,1033.0
2358,2023,6,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,68,630,72.595,1033.0
2359,2023,7,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,112,630,120.38499999999999,1033.0
2360,2023,8,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,4,630,4.295,1033.0
2361,2023,9,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,4,630,4.17,1033.0
2362,2023,10,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10,630,10.940000000000001,1033.0
2363,2023,11,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,74,630,79.505,1033.0
2364,2023,12,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,79,630,84.615,1033.0
2365,2023,1,32,JAWA BARAT,3209,KABUPATEN CIREBON,62,728,57.714999999999996,2264.0
2366,2023,2,32,JAWA BARAT,3209,KABUPATEN CIREBON,54,728,49.65,2264.0
2367,2023,3,32,JAWA BARAT,3209,KABUPATEN CIREBON,70,728,64.56,2264.0
2368,2023,4,32,JAWA BARAT,3209,KABUPATEN CIREBON,68,728,62.725,2264.0
2369,2023,5,32,JAWA BARAT,3209,KABUPATEN CIREBON,68,728,63.14,2264.0
2370,2023,6,32,JAWA BARAT,3209,KABUPATEN CIREBON,78,728,72.595,2264.0
2371,2023,7,32,JAWA BARAT,3209,KABUPATEN CIREBON,130,728,120.38499999999999,2264.0
2372,2023,8,32,JAWA BARAT,3209,KABUPATEN CIREBON,5,728,4.295,2264.0
2373,2023,9,32,JAWA BARAT,3209,KABUPATEN CIREBON,5,728,4.17,2264.0
2374,2023,10,32,JAWA BARAT,3209,KABUPATEN CIREBON,12,728,10.940000000000001,2264.0
2375,2023,11,32,JAWA BARAT,3209,KABUPATEN CIREBON,86,728,79.505,2264.0
2376,2023,12,32,JAWA BARAT,3209,KABUPATEN CIREBON,91,728,84.615,2264.0
2377,2023,1,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,22,253,57.714999999999996,1019.0
2378,2023,2,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,19,253,49.65,1019.0
2379,2023,3,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,24,253,64.56,1019.0
2380,2023,4,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,24,253,62.725,1019.0
2381,2023,5,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,24,253,63.14,1019.0
2382,2023,6,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,27,253,72.595,1019.0
2383,2023,7,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45,253,120.38499999999999,1019.0
2384,2023,8,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2,253,4.295,1019.0
2385,2023,9,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2,253,4.17,1019.0
2386,2023,10,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,4,253,10.940000000000001,1019.0
2387,2023,11,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30,253,79.505,1019.0
2388,2023,12,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,32,253,84.615,1019.0
2389,2023,1,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,112,1308,57.714999999999996,770.0
2390,2023,2,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,96,1308,49.65,770.0
2391,2023,3,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,125,1308,64.56,770.0
2392,2023,4,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,122,1308,62.725,770.0
2393,2023,5,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,122,1308,63.14,770.0
2394,2023,6,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,141,1308,72.595,770.0
2395,2023,7,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,234,1308,120.38499999999999,770.0
2396,2023,8,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,8,1308,4.295,770.0
2397,2023,9,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,8,1308,4.17,770.0
2398,2023,10,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,21,1308,10.940000000000001,770.0
2399,2023,11,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,154,1308,79.505,770.0
2400,2023,12,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,164,1308,84.615,770.0
2401,2023,1,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,19,218,57.714999999999996,932.0
2402,2023,2,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,16,218,49.65,932.0
2403,2023,3,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,21,218,64.56,932.0
2404,2023,4,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20,218,62.725,932.0
2405,2023,5,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20,218,63.14,932.0
2406,2023,6,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,23,218,72.595,932.0
2407,2023,7,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,39,218,120.38499999999999,932.0
2408,2023,8,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,1,218,4.295,932.0
2409,2023,9,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,1,218,4.17,932.0
2410,2023,10,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,4,218,10.940000000000001,932.0
2411,2023,11,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,26,218,79.505,932.0
2412,2023,12,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,27,218,84.615,932.0
2413,2023,1,32,JAWA BARAT,3213,KABUPATEN SUBANG,53,618,57.714999999999996,756.0
2414,2023,2,32,JAWA BARAT,3213,KABUPATEN SUBANG,46,618,49.65,756.0
2415,2023,3,32,JAWA BARAT,3213,KABUPATEN SUBANG,59,618,64.56,756.0
2416,2023,4,32,JAWA BARAT,3213,KABUPATEN SUBANG,57,618,62.725,756.0
2417,2023,5,32,JAWA BARAT,3213,KABUPATEN SUBANG,58,618,63.14,756.0
2418,2023,6,32,JAWA BARAT,3213,KABUPATEN SUBANG,67,618,72.595,756.0
2419,2023,7,32,JAWA BARAT,3213,KABUPATEN SUBANG,110,618,120.38499999999999,756.0
2420,2023,8,32,JAWA BARAT,3213,KABUPATEN SUBANG,4,618,4.295,756.0
2421,2023,9,32,JAWA BARAT,3213,KABUPATEN SUBANG,4,618,4.17,756.0
2422,2023,10,32,JAWA BARAT,3213,KABUPATEN SUBANG,10,618,10.940000000000001,756.0
2423,2023,11,32,JAWA BARAT,3213,KABUPATEN SUBANG,73,618,79.505,756.0
2424,2023,12,32,JAWA BARAT,3213,KABUPATEN SUBANG,78,618,84.615,756.0
2425,2023,1,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,36,424,57.714999999999996,1044.0
2426,2023,2,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,31,424,49.65,1044.0
2427,2023,3,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,41,424,64.56,1044.0
2428,2023,4,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,39,424,62.725,1044.0
2429,2023,5,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,40,424,63.14,1044.0
2430,2023,6,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,46,424,72.595,1044.0
2431,2023,7,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,76,424,120.38499999999999,1044.0
2432,2023,8,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3,424,4.295,1044.0
2433,2023,9,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3,424,4.17,1044.0
2434,2023,10,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,7,424,10.940000000000001,1044.0
2435,2023,11,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50,424,79.505,1044.0
2436,2023,12,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,53,424,84.615,1044.0
2437,2023,1,32,JAWA BARAT,3215,KABUPATEN KARAWANG,85,991,57.714999999999996,1327.0
2438,2023,2,32,JAWA BARAT,3215,KABUPATEN KARAWANG,73,991,49.65,1327.0
2439,2023,3,32,JAWA BARAT,3215,KABUPATEN KARAWANG,95,991,64.56,1327.0
2440,2023,4,32,JAWA BARAT,3215,KABUPATEN KARAWANG,92,991,62.725,1327.0
2441,2023,5,32,JAWA BARAT,3215,KABUPATEN KARAWANG,93,991,63.14,1327.0
2442,2023,6,32,JAWA BARAT,3215,KABUPATEN KARAWANG,107,991,72.595,1327.0
2443,2023,7,32,JAWA BARAT,3215,KABUPATEN KARAWANG,177,991,120.38499999999999,1327.0
2444,2023,8,32,JAWA BARAT,3215,KABUPATEN KARAWANG,6,991,4.295,1327.0
2445,2023,9,32,JAWA BARAT,3215,KABUPATEN KARAWANG,6,991,4.17,1327.0
2446,2023,10,32,JAWA BARAT,3215,KABUPATEN KARAWANG,16,991,10.940000000000001,1327.0
2447,2023,11,32,JAWA BARAT,3215,KABUPATEN KARAWANG,117,991,79.505,1327.0
2448,2023,12,32,JAWA BARAT,3215,KABUPATEN KARAWANG,124,991,84.615,1327.0
2449,2023,1,32,JAWA BARAT,3216,KABUPATEN BEKASI,62,726,57.714999999999996,2555.0
2450,2023,2,32,JAWA BARAT,3216,KABUPATEN BEKASI,53,726,49.65,2555.0
2451,2023,3,32,JAWA BARAT,3216,KABUPATEN BEKASI,70,726,64.56,2555.0
2452,2023,4,32,JAWA BARAT,3216,KABUPATEN BEKASI,68,726,62.725,2555.0
2453,2023,5,32,JAWA BARAT,3216,KABUPATEN BEKASI,68,726,63.14,2555.0
2454,2023,6,32,JAWA BARAT,3216,KABUPATEN BEKASI,78,726,72.595,2555.0
2455,2023,7,32,JAWA BARAT,3216,KABUPATEN BEKASI,130,726,120.38499999999999,2555.0
2456,2023,8,32,JAWA BARAT,3216,KABUPATEN BEKASI,5,726,4.295,2555.0
2457,2023,9,32,JAWA BARAT,3216,KABUPATEN BEKASI,4,726,4.17,2555.0
2458,2023,10,32,JAWA BARAT,3216,KABUPATEN BEKASI,12,726,10.940000000000001,2555.0
2459,2023,11,32,JAWA BARAT,3216,KABUPATEN BEKASI,86,726,79.505,2555.0
2460,2023,12,32,JAWA BARAT,3216,KABUPATEN BEKASI,91,726,84.615,2555.0
2461,2023,1,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,113,1322,57.714999999999996,1439.0
2462,2023,2,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,97,1322,49.65,1439.0
2463,2023,3,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,127,1322,64.56,1439.0
2464,2023,4,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,123,1322,62.725,1439.0
2465,2023,5,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,124,1322,63.14,1439.0
2466,2023,6,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,142,1322,72.595,1439.0
2467,2023,7,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,236,1322,120.38499999999999,1439.0
2468,2023,8,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,8,1322,4.295,1439.0
2469,2023,9,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,8,1322,4.17,1439.0
2470,2023,10,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,21,1322,10.940000000000001,1439.0
2471,2023,11,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,156,1322,79.505,1439.0
2472,2023,12,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,166,1322,84.615,1439.0
2473,2023,1,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,22,253,57.714999999999996,392.0
2474,2023,2,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,19,253,49.65,392.0
2475,2023,3,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,24,253,64.56,392.0
2476,2023,4,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,24,253,62.725,392.0
2477,2023,5,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,24,253,63.14,392.0
2478,2023,6,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,27,253,72.595,392.0
2479,2023,7,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,45,253,120.38499999999999,392.0
2480,2023,8,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2,253,4.295,392.0
2481,2023,9,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2,253,4.17,392.0
2482,2023,10,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,4,253,10.940000000000001,392.0
2483,2023,11,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,30,253,79.505,392.0
2484,2023,12,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,32,253,84.615,392.0
2485,2023,1,32,JAWA BARAT,3271,KOTA BOGOR,126,1474,57.714999999999996,10123.0
2486,2023,2,32,JAWA BARAT,3271,KOTA BOGOR,109,1474,49.65,10123.0
2487,2023,3,32,JAWA BARAT,3271,KOTA BOGOR,141,1474,64.56,10123.0
2488,2023,4,32,JAWA BARAT,3271,KOTA BOGOR,137,1474,62.725,10123.0
2489,2023,5,32,JAWA BARAT,3271,KOTA BOGOR,138,1474,63.14,10123.0
2490,2023,6,32,JAWA BARAT,3271,KOTA BOGOR,159,1474,72.595,10123.0
2491,2023,7,32,JAWA BARAT,3271,KOTA BOGOR,263,1474,120.38499999999999,10123.0
2492,2023,8,32,JAWA BARAT,3271,KOTA BOGOR,9,1474,4.295,10123.0
2493,2023,9,32,JAWA BARAT,3271,KOTA BOGOR,9,1474,4.17,10123.0
2494,2023,10,32,JAWA BARAT,3271,KOTA BOGOR,24,1474,10.940000000000001,10123.0
2495,2023,11,32,JAWA BARAT,3271,KOTA BOGOR,174,1474,79.505,10123.0
2496,2023,12,32,JAWA BARAT,3271,KOTA BOGOR,185,1474,84.615,10123.0
2497,2023,1,32,JAWA BARAT,3272,KOTA SUKABUMI,36,415,57.714999999999996,7553.0
2498,2023,2,32,JAWA BARAT,3272,KOTA SUKABUMI,31,415,49.65,7553.0
2499,2023,3,32,JAWA BARAT,3272,KOTA SUKABUMI,40,415,64.56,7553.0
2500,2023,4,32,JAWA BARAT,3272,KOTA SUKABUMI,39,415,62.725,7553.0
2501,2023,5,32,JAWA BARAT,3272,KOTA SUKABUMI,39,415,63.14,7553.0
2502,2023,6,32,JAWA BARAT,3272,KOTA SUKABUMI,45,415,72.595,7553.0
2503,2023,7,32,JAWA BARAT,3272,KOTA SUKABUMI,74,415,120.38499999999999,7553.0
2504,2023,8,32,JAWA BARAT,3272,KOTA SUKABUMI,3,415,4.295,7553.0
2505,2023,9,32,JAWA BARAT,3272,KOTA SUKABUMI,3,415,4.17,7553.0
2506,2023,10,32,JAWA BARAT,3272,KOTA SUKABUMI,7,415,10.940000000000001,7553.0
2507,2023,11,32,JAWA BARAT,3272,KOTA SUKABUMI,49,415,79.505,7553.0
2508,2023,12,32,JAWA BARAT,3272,KOTA SUKABUMI,52,415,84.615,7553.0
2509,2023,1,32,JAWA BARAT,3273,KOTA BANDUNG,159,1856,57.714999999999996,15421.0
2510,2023,2,32,JAWA BARAT,3273,KOTA BANDUNG,137,1856,49.65,15421.0
2511,2023,3,32,JAWA BARAT,3273,KOTA BANDUNG,178,1856,64.56,15421.0
2512,2023,4,32,JAWA BARAT,3273,KOTA BANDUNG,173,1856,62.725,15421.0
2513,2023,5,32,JAWA BARAT,3273,KOTA BANDUNG,174,1856,63.14,15421.0
2514,2023,6,32,JAWA BARAT,3273,KOTA BANDUNG,200,1856,72.595,15421.0
